Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1105112.3","Rickettsia massiliae str. AZT80",,1105112,"131567;2;1224;28211;766;775;33988;780;114277;35791;1105112","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia massiliae;Rickettsia massiliae str. AZT80","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia massiliae","Complete","AZT80 (RMB)",,,,,,,,,,,,,,,,," ",,,"Good","2012-02-17T00:00:00Z",,,"PRJNA75039","SAMN02603559","GCA_000283855.1",,"CP003319.1,CP003320.1",,"Complete",,,,,1,2,1278719,32.5941,1,1263719,33,3,,1601,99.9,99.3,,100,,,,,,,,,,,,,,,,,,,,,"Complete and finished genome sequence of Rickettsia massiliae AZT80 (RMB).","2014-12-08T22:12:44.201Z","2015-03-16T03:17:09.594Z"
"1105114.3","Rickettsia montanensis str. OSU 85-930",,1105114,"131567;2;1224;28211;766;775;33988;780;114277;33991;1105114","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia montanensis;Rickettsia montanensis str. OSU 85-930","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia montanensis","Complete","OSU 85-930 (RMO)",,,,,,,,,,,,,,,,," ",,,"Good","2012-03-01T00:00:00Z",,,"PRJNA75045","SAMN02603562","GCA_000284175.1",,"CP003340.1",,"Complete",,,,,,1,1279798,32.6,1,1279798,33,3,,1513,99.8,99.8,,100,,,,,,,,,,,,,,,,,,,,,"Complete and finished genome sequence of Rickettsia montanensis OSU 85-930 (RMO).","2014-12-08T22:12:44.219Z","2015-03-16T03:17:09.594Z"
"116598.82","Wolbachia endosymbiont of Diaphorina citri strain dawsonii",,116598,"131567;2;1224;28211;766;942;952;953;2640676;116598","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Diaphorina citri","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Diaphorina citri","Complete","dawsonii",,,,,,,,,,,,,,,,,,,,"Good","2020-07-22T00:00:00Z",,,"PRJNA544530","SAMN12136689","GCA_013458815.1",,"CP051608",,"Complete","PacBio Sequel; Oxford Nanopore GridION","676.0x","HGAP v. v7.0.0; Flye v. v2.7",,,1,1656288,33.99266,1,1656288,34,3,,1640,98.7,98.4,,,,"Diaphorina citri",,"2019",2019,,"USA","North America","USA",,,,,,,,,,,,"De-novo metagenome reconstructions using long-read sequencing without PCR amplification bias.","2020-07-28T17:48:58.277Z","2020-07-28T17:48:58.277Z"
"1182263.48","Rickettsia sp. MEAM1 (Bemisia tabaci)",,1182263,"131567;2;1224;28211;766;775;33988;780;114295;337479;1182263","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;unclassified Rickettsia;Rickettsia endosymbiont of Bemisia tabaci;Rickettsia sp. MEAM1 (Bemisia tabaci)","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia endosymbiont of Bemisia tabaci","Complete","MEAM1",,,,,,,,,,,,,,,,,,,,"Good","2017-09-05T00:00:00Z",,,"PRJNA312470","SAMN05292331","GCA_002285905.1",,"CP016305",,"Complete","PacBio","100","Celera Assembler v. unspecified",,,1,1378618,32.46,1,1378618,33,1,,1509,99.2,97.8,,100,,"the submitted GenBank assembly (see linked project PRJNA312470)","derived from the submitted GenBank assembly (see linked project PRJNA312470)","2014",2014,,"USA","North America","USA: Charleston",,"Bemisia tabaci",,,,,,,,,"sample_type:whole organism","The reference sequence (RefSeq) genome assembly is derived from the submitted GenBank assembly (see linked project PRJNA312470). Annotation provided on the RefSeq genomic records is based on NCBI annotation pipeline.","2017-09-28T21:51:13.923Z","2017-09-28T21:51:13.923Z"
"1248439.3","Anaplasma ovis str. Haibei",,1248439,"131567;2;1224;28211;766;942;768;142058;1248439","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;Anaplasma ovis;Anaplasma ovis str. Haibei","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma ovis","Complete","Haibei",,,,,,,,,,,,,,,,,,,,"Good","2016-12-27T00:00:00Z",,,"PRJNA243623","SAMN02739299","GCF_001922125.1",,"CP007596",,"Complete","Solexa","898x","CLC Genomics Workbench v. 6.5.1.",,,1,1191577,48.89,1,1191577,37,2,,1131,99.4,98.6,0.6,97.7,,"blood",,"2007",2007,,"China","Asia","China: Qinghai, Haibei","env_biome:Sheep",,,,,,,,,,,"Anaplasma ovis (Rickettsiales: Anaplasmataceae) is a tick-borne pathogen of sheep, goats and wild ruminants.","2017-01-17T18:48:30.395Z","2017-01-17T18:48:30.395Z"
"1249650.3","Ehrlichia chaffeensis str. West Paces",,1249650,"131567;2;1224;28211;766;942;943;106178;945;1249650","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Ehrlichia;canis group;Ehrlichia chaffeensis;Ehrlichia chaffeensis str. West Paces","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia chaffeensis","Complete","West Paces",,,,,,,,,,,,,,,,,,,,"Good","2014-04-17T00:00:00Z","-",,"PRJNA178990","SAMN02367293","GCA_000632965.1",,"CP007480.1",,"Complete","PacBio","17.01X","HGAP v. 1.4",,,1,1170935,30.1,1,1170935,37,2,,968,99.5,98.8,,100,,"blood",,"2000",2000,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Sequencing and Comparison of Genomes and Transcriptome Profiles of Human Ehrlichiosis Agents.","2014-12-08T22:35:19.431Z","2015-03-16T03:17:09.594Z"
"125593.3","Wolbachia endosymbiont of Trichogramma pretiosum strain wTpre",,125593,"131567;2;1224;28211;766;942;952;953;2640676;125593","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Trichogramma pretiosum","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Trichogramma pretiosum","Complete","wTpre",,,,"MLST.Wolbachia.493",,,,,,,,,,,,,,,,"Good","2016-01-07T00:00:00Z",,,"PRJNA168121","SAMN04092459","GCA_001439985.1",,"LKEQ00000000",,"Complete","Illumina HiSeq","35.6x","AllPaths v. 44620; Atlas Link v. 1.0;",,,1,1133809,33.18,1,1133809,35,3,,1377,99.3,99,,100,,"the submitted GenBank assembly (see linked project PRJNA168121)","derived from the submitted GenBank assembly (see linked project PRJNA168121)","2012",2012,,"Peru","South America","Peru: Puira Valley",,"Wasp, Trichogramma pretiosum",,,,,,,,,"sample_type:whole organism;biomaterial_provider:Department of Entomology, UC Riverside, Riverside, CA","The reference sequence (RefSeq) genome assembly is derived from the submitted GenBank assembly (see linked project PRJNA168121). Annotation provided on the RefSeq genomic records is based on NCBI annotation pipeline.","2016-01-30T03:35:50.564Z","2016-01-30T03:35:50.564Z"
"1286528.3","Neorickettsia helminthoeca str. Oregon",,1286528,"131567;2;1224;28211;766;942;33993;33994;1286528","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Neorickettsia;Neorickettsia helminthoeca;Neorickettsia helminthoeca str. Oregon","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Neorickettsia","Neorickettsia helminthoeca","Complete","Oregon",,,,,,,,,,,,,,,,,,,,"Good","2014-04-17T00:00:00Z","-",,"PRJNA187358","SAMN02367297","GCA_000632985.1",,"CP007481.1",,"Complete","PacBio","24.81X","HGAP v. 1.4",,,1,884232,41.7,1,884232,33,2,,894,95.3,95,,91.1,,,,"1991",1991,,"USA",,"United States",,"Salmonid fish",,,,,,,,,,"Sequencing and Comparison of Genomes and Transcriptome Profiles of Human Ehrlichiosis Agents.","2014-12-08T22:35:53.603Z","2015-03-16T03:17:09.594Z"
"1290428.3","Rickettsia prowazekii str. Breinl",,1290428,"131567;2;1224;28211;766;775;33988;780;114292;782;1290428","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;typhus group;Rickettsia prowazekii;Rickettsia prowazekii str. Breinl","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia prowazekii","Complete","Breinl",,,,,,,,,,,,,,,,,,,,"Good","2013-04-11T00:00:00Z",,,"PRJNA188530","SAMN01983876","GCA_000367405.1",,"CP004889.1",,"Complete","454 Titanium","108X","Newbler v. 2.3",,,1,1109301,29,1,1109301,33,3,,914,99.8,99.5,,100,,,,"1920",1920,,"Poland","Europe","Poland: Warsaw",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Rickettsia prowazekii is the causative agent of epidemic typhus. The classic vector of R. prowazekii is the human body louse, but there are also sporadic cases of R. prowazekii that may involve transmission from either flying squirrels or their lice/fleas. Comparison of human and flying squirrel isolates should aid our understanding of the biology of R. prowazekii in flying squirrels and the possible relationship to sporadic R. prowazekii infection of humans.","2014-12-08T22:12:44.256Z","2015-03-16T03:17:09.594Z"
"1327635.6","Sphingomonas psychrotolerans Cra20",,1327635,"131567;2;1224;28211;204457;41297;13687;1327635","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas psychrotolerans","Bacteria",,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas psychrotolerans","Complete","Cra20",,,,,,,,,,,,,,,,,,,,"Good","2017-12-20T00:00:00Z",,,"PRJNA418884","SAMN08038453","GCA_002796605.1",,"CP024923,CP024924",,,"PacBio","50x","SMRT portal v. unspecified",,1,2,5038478,65.59328,1,4882990,50,3,,4740,97.2,95.5,,100,,"Tianshan mountain",,"2009-10",2009,,"China","Asia","China: Xinjiang",,"Leontopodium alpinum",,,,,,,,,"sample_type:cell",,"2022-11-30T14:01:15.531Z","2022-11-30T14:01:15.531Z"
"1335043.3","Paradevosia shaoguanensis strain J5-3",,1335043,"131567;2;1224;28211;356;2831106;1573407;1335043","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Paradevosia;Paradevosia shaoguanensis","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Paradevosia","Paradevosia shaoguanensis","Complete","J5-3",,,,,,,,,,,,,,,,,,,,"Good","2021-02-02T00:00:00Z",,,"PRJNA694805","SAMN17574782","GCA_016801025.1",,"CP068983",,"Complete","Oxford Nanopore PromethION; Illumina","368.74x","Canu v. 1.8",,,1,4629545,63.91153,1,4629545,49,4,,4521,95.3,93.2,,,,"a cooking wastewater",,"2019-12-20",2019,,"China","Asia","China:Shaoguan",,,,,,,,,,,"sample_type:cell culture","determining the deoxynivalenol (DON) degradation gene and gaining a greater understanding of this strain.","2021-02-27T17:33:25.108Z","2021-02-27T17:33:25.108Z"
"1335053.5","Wolbachia endosymbiont of Chrysomya megacephala strain wMeg",,1335053,"131567;2;1224;28211;766;942;952;953;2640676;1335053","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia endosymbiont of Chrysomya megacephala","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia","Wolbachia endosymbiont of Chrysomya megacephala","Complete","wMeg",,,,,,,,,,,,,,,,,,,,"Good","2019-09-03T00:00:00Z",,,"PRJNA385248","SAMN06885781","GCA_008245065.1",,"CP021120",,"Complete","PacBio","290.0x","HGAP v. 3",,,1,1376868,33.951256,1,1376868,34,3,,1363,99.4,99,,,,"Entire fly",,"2015",2015,,"Brazil","South America","Brazil",,"Chrysomya megacephala (blowfly)",,,,,,,,,"sample_type:Whole genome sequencing project","Complete genome sequencing of the Wolbachia endosymbiont identified in the blowfly Chrysomya megacephala","2019-10-02T03:19:55.414Z","2019-10-02T03:19:55.414Z"
"1359155.3","Anaplasma phagocytophilum str. ApWI1",,1359155,"131567;2;1224;28211;766;942;768;106179;948;1359155","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;phagocytophilum group;Anaplasma phagocytophilum;Anaplasma phagocytophilum str. ApWI1","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Complete","ApWI1",,,,"MLST.Anaplasma_phagocytophilum.64",,,,,,,,,,,,,,,,"Good","2015-03-27T00:00:00Z",,,"PRJNA212467","SAMN02666742","GCF_000964945.1","SRR1178887,SRR1178888,SRR1178889","LAOF00000000",,"Complete","PacBio","19.46x","HGAP2 v. Unknown",,,1,1497074,41.64,1,1497074,37,3,,1627,99.7,97.6,2.2,100,,,,,,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,,"This project is focused on improving our understanding of vector borne diseases caused by bacteria in the order Rickettsiales by obtaining further diverse genomes from the Anaplasma, Ehrlichia, Orientia, Rickettsia, and Neoehrlichia genera. The analysis is expected to elucidate the molecular mechanisms of host tropism, immune response, and pathogenicity/virulence as reflected in the isolates selected for sequencing.","2016-01-17T15:51:48.291Z","2016-01-17T15:51:48.291Z"
